NTD ID,Agency,City,State,Organization Type,Reporter Type,UACE Code,UZA Name,Primary UZA Population,Agency VOMS,Diesel (gal),Gasoline (gal),Liquefied Petroleum Gas (gal),Compressed Natural Gas (gal),Bio Diesel (gal),Hydrogen (kg),Other Fuel (gal/gal equivalent),Electric Propulsion (kWh),Electric Battery (kWh),Diesel (miles),Gasoline (miles),Liquefied Petroleum Gas (miles),Compressed Natural Gas (miles),Hydrogen (miles),Other Fuel (miles),Electric Propulsion (miles),Electric Battery (miles),diesel_gal_questionable,diesel_mpg_questionable,questionable_data
30081,"Loudoun County, dba: Loudoun County Transit",Leesburg,VA,"City, County or Local Government Unit or Department of Transportation",Full Reporter,92242,"Washington--Arlington, DC--VA--MD","5,174,759",51,"252,071","218,713",0,0,0,0,0,0,0,"1,156,699","2,675,462",0,0,0,0,0,0,0,0,
11238,"Bay State LLC, dba: Bay State Cruise Company",Boston,MA,Private-For-Profit Corporation,Full Reporter,9271,"Boston, MA--NH","4,382,009",3,"276,933",0,0,0,0,0,0,0,0,"56,980",0,0,0,0,0,0,0,0,0,
30007,"Greater Roanoke Transit Company, dba: Valley Metro",Roanoke,VA,Other Publicly-Owned or Privately Chartered Corporation,Full Reporter,75421,"Roanoke, VA","217,312",41,"302,840","127,234",0,0,0,0,0,0,0,"1,644,143","209,171",0,0,0,0,0,0,0,0,
40208,"City of Clemson, dba: Clemson Area Transit",Clemson,SC,"City, County or Local Government Unit or Department of Transportation",Full Reporter,2420,"Anderson--Clemson, SC","118,369",18,"79,003",0,0,0,0,0,0,0,"388,109","368,091",0,0,0,0,0,0,"308,707",0,0,
10128,"Connecticut Department of Transportation- CTTransit Waterbury- NET, dba: CTTransit",Watertown,CT,"Subsidiary Unit of a Transit Agency, Reporting Separately",Full Reporter,92485,"Waterbury, CT","199,317",63,"287,996","89,523",0,0,0,0,0,0,0,"870,160","636,741",0,0,0,0,0,0,0,0,
70045,"County of Johnson, Iowa, dba: Johnson County SEATS",Iowa City,IA,"City, County or Local Government Unit or Department of Transportation",Full Reporter,41590,"Iowa City, IA","126,810",17,"6,063","61,618",0,0,0,0,0,0,0,"2,338","431,194",0,0,0,0,0,0,0,0,
50059,"Springfield Mass Transit District, dba: Sangamon Mass Transit District",Springfield,IL,Independent Public Agency or Authority of Transit Service,Full Reporter,83899,"Springfield, IL","159,265",63,0,"93,606",0,"226,662","218,860",0,0,0,0,"1,035,371","580,558",0,"763,278",0,0,0,0,0,0,
50053,"City of Terre Haute , dba: Terre Haute Transit Utility",Terre Haute,IN,"City, County or Local Government Unit or Department of Transportation",Full Reporter,87139,"Terre Haute, IN","79,862",10,"12,568","54,703",0,0,0,0,0,0,0,"103,833","283,766",0,0,0,0,0,0,0,0,
50040,Ann Arbor Area Transportation Authority,Ann Arbor,MI,Independent Public Agency or Authority of Transit Service,Full Reporter,2602,"Ann Arbor, MI","317,689",227,"816,866","128,293",0,0,0,0,0,0,0,"3,985,495","2,792,453",0,0,0,0,0,0,0,0,
90001,Regional Transportation Commission of Washoe County,Reno,NV,Independent Public Agency or Authority of Transit Service,Full Reporter,74179,"Reno, NV--CA","446,529",421,0,"255,567",0,"148,706","348,899",0,0,0,"1,183,636","2,512,515","4,203,779",0,"1,064,624",0,0,0,"395,572",0,0,
1,"King County Department of Metro Transit, dba: King County Metro",Seattle,WA,"City, County or Local Government Unit or Department of Transportation",Full Reporter,80389,"Seattle--Tacoma, WA","3,544,011","2,029","7,309,433","1,094,394","274,670",0,"575,390",0,0,"16,807,624","970,902","35,843,133","10,932,540","1,370,803",0,0,"1,370,803","3,004,276","411,760",0,0,
40082,"County of Douglas, dba: Connect Douglas",Douglasville,GA,"City, County or Local Government Unit or Department of Transportation",Full Reporter,3817,"Atlanta, GA","5,100,112",16,0,"65,907",0,0,0,0,0,0,0,0,"494,914",0,0,0,0,0,0,0,0,
20149,"Rockland Coaches, Inc.",Westwood,NJ,Private-For-Profit Corporation,Full Reporter,63217,"New York--Jersey City--Newark, NY--NJ","19,426,449",33,"283,362",0,0,0,0,0,0,0,0,"1,563,294",0,0,0,0,0,0,0,0,0,
90017,"City of Santa Rosa, dba: Santa Rosa CityBus",Santa Rosa,CA,"City, County or Local Government Unit or Department of Transportation",Full Reporter,79498,"Santa Rosa, CA","297,329",31,0,"31,164",0,0,"177,702",0,0,0,0,"808,091","190,845",0,0,0,0,0,0,0,0,
50015,The Greater Cleveland Regional Transit Authority,Cleveland,OH,Independent Public Agency or Authority of Transit Service,Full Reporter,17668,"Cleveland, OH","1,712,178",375,"972,736","535,906","76,446","2,516,791",0,0,0,"28,613,425",0,"6,018,648","3,743,255","350,387","7,383,872",0,"350,387","2,950,586",0,0,0,
90209,"Valley Metro Rail, Inc.",Phoenix,AZ,Other Publicly-Owned or Privately Chartered Corporation,Full Reporter,69184,"Phoenix--Mesa--Scottsdale, AZ","3,976,313",35,0,0,0,0,0,0,0,"20,606,809",0,0,0,0,0,0,0,"2,988,564",0,0,0,
10061,Montachusett Regional Transit Authority,Fitchburg,MA,Independent Public Agency or Authority of Transit Service,Full Reporter,49096,"Leominster--Fitchburg, MA","111,790",493,"85,904","271,415",0,0,0,0,0,0,0,"452,598","2,169,405",0,0,0,0,0,0,0,0,
40169,Regional Planning Commission of Greater Birmingham,Birmingham,AL,"MPO, COG or Other Planning Agency",Full Reporter,7786,"Birmingham, AL","774,956",26,0,"32,451",0,0,0,0,0,0,0,0,"309,872",0,0,0,0,0,0,0,0,
60032,New Orleans Regional Transit Authority,New Orleans,LA,Independent Public Agency or Authority of Transit Service,Full Reporter,62677,"New Orleans, LA","963,212",161,"134,850","179,356",0,0,"1,527,165",0,0,"2,880,880",0,"6,283,284","1,403,439",0,0,0,0,"787,584",0,0,0,
20099,"Staten Island Rapid Transit Operating Authority, dba:  MTA Staten Island Railway",Staten Island,NY,"Subsidiary Unit of a Transit Agency, Reporting Separately",Full Reporter,63217,"New York--Jersey City--Newark, NY--NJ","19,426,449",44,0,0,0,0,0,0,0,"24,803,444",0,0,0,0,0,0,0,"2,678,300",0,0,0,
16,RiverCities Transit,Longview,WA,"City, County or Local Government Unit or Department of Transportation",Full Reporter,51283,"Longview, WA--OR","69,841",21,0,"15,747","18,968",0,"71,816",0,0,0,0,"342,326","115,771","75,529",0,0,"75,529",0,0,0,0,
40004,"Metropolitan Transit Authority, dba: WeGo Public Transit",Madison,TN,Independent Public Agency or Authority of Transit Service,Full Reporter,61273,"Nashville-Davidson, TN","1,158,642",239,"1,486,901","481,480",0,0,0,0,0,0,"46,944","6,314,230","3,936,067",0,0,0,0,0,"20,901",0,0,
70001,"City of Lincoln, dba: StarTran",Lincoln,NE,"City, County or Local Government Unit or Department of Transportation",Full Reporter,49933,"Lincoln, NE","291,217",73,"55,173","22,612",0,"248,974",0,0,0,0,"247,712","709,780","291,603",0,"1,100,822",0,0,0,"151,792",0,0,
22930,New York City Economic Development Corporation,New York,NY,Private-Non-Profit Corporation,Full Reporter,63217,"New York--Jersey City--Newark, NY--NJ","19,426,449",28,"3,874,929",0,0,0,0,0,0,0,0,"1,001,425",0,0,0,0,0,0,0,0,0,
99423,City of Glendale,Glendale,CA,"City, County or Local Government Unit or Department of Transportation",Full Reporter,51445,"Los Angeles--Long Beach--Anaheim, CA","12,237,376",41,0,"13,600",0,"354,288",0,0,0,0,0,0,"127,685",0,"920,187",0,0,0,0,0,0,
