NTD ID,Agency,Reporter Type,Organization Type,City,State,Agency VOMS,Mode,Type Of Service,Mode VOMS,UACE Code,UZA Name,Primary UZA Area Sq Miles,Primary  UZA Population,Service Area Sq Miles,Service Area Population,Questionable Data,Time Period,Time Service Begins,Time Service Ends,Actual Vehicle/Passenger Car Miles,Actual Vehicle/Passenger Car Revenue Miles,Actual Vehicle/ Passenger Deadhead Miles,Scheduled Vehicle/Passenger Car Revenue Miles,Actual Vehicles/ Passenger Car Hours,Actual Vehicle/Passenger Car Revenue Hours,Actual Vehicle/Passenger Car Deadhead Hours,Charter Service Hours,School Bus Hours,Trains In Operation,Train Miles,Train Revenue Miles,Train Deadhead Miles,Train Hours,Train Revenue Hours,Train Deadhead Hours,Unlinked Passenger Trips (UPT),ADA UPT,Sponsored Service UPT,Passenger Miles Traveled,Directional Route Miles,Days Of Service Operated,Days Not Operated - Strikes,Days Not Operated - Emergencies,Average Revenue Speed,Average Passenger Trip Length (APTL),Passengers per Vehicle Revenue Hour
30042,"Washington County , dba: Washington County Transit",Reduced Reporter,"City, County or Local Government Unit or Department of Transportation",Hagerstown,MD,12,MB,DO,8,"36,190","Hagerstown, MD--WV--PA--VA",120.77,"197,557",70,"48,220",,Annual Total,,,0,"392,969",0,0,0,"26,830",0,,,0,0,0,,0,0,,"284,150",,,0,0,,,,14.6466,,10.5908
30044,"Westmoreland County , dba: Westmoreland County Transit Authority",Full Reporter,"City, County or Local Government Unit or Department of Transportation",Greensburg,PA,73,DR,DO,42,"69,697","Pittsburgh, PA",906.64,"1,745,039",668,"296,066",,Annual Total,,,"1,512,356","1,228,299","284,057",0,"73,304","61,981","11,323",0,0,0,0,0,,0,0,,"139,981","12,893",0,"1,668,186",0,,,,19.8173,11.9172,2.2585
30044,"Westmoreland County , dba: Westmoreland County Transit Authority",Full Reporter,"City, County or Local Government Unit or Department of Transportation",Greensburg,PA,73,MB,DO,31,"69,697","Pittsburgh, PA",906.64,"1,745,039",668,"296,066",,Annual Total,,,"1,248,360","920,231","328,129","920,656","58,018","42,284","15,734",0,0,0,0,0,,0,0,,"150,403",,,"1,816,409",27.2,,,,21.7631,12.0769,3.557
30045,"JAUNT, Inc.",Full Reporter,Other Publicly-Owned or Privately Chartered Corporation,Charlottesville,VA,64,CB,DO,10,"15,724","Charlottesville, VA",36.87,"104,191","2,719","273,354",Y,Annual Total,,,"249,782","213,488","36,294","217,215","10,225","8,315","1,910",0,0,0,0,0,,0,0,,"31,270",,,"811,784",0,,,,25.675,25.9605,3.7607
30045,"JAUNT, Inc.",Full Reporter,Other Publicly-Owned or Privately Chartered Corporation,Charlottesville,VA,64,DR,DO,54,"15,724","Charlottesville, VA",36.87,"104,191","2,719","273,354",,Annual Total,,,"1,213,616","1,084,080","129,536",0,"78,369","72,526","5,843",0,0,0,0,0,,0,0,,"157,027","93,986","19,179","1,221,323",0,,,,14.9475,7.7778,2.1651
30051,"Montgomery County, Maryland, dba: Ride On, Montgomery County Transit",Full Reporter,"City, County or Local Government Unit or Department of Transportation",Rockville,MD,288,MB,DO,285,"92,242","Washington--Arlington, DC--VA--MD","1,294.51","5,174,759",495,"1,062,061",Y,Annual Total,,,"13,982,152","11,942,779","2,039,373","12,142,602","1,027,640","934,954","92,686",,,0,0,0,,0,0,,"14,093,905",,,"61,425,335",0,,,,12.7737,4.3583,15.0744
30051,"Montgomery County, Maryland, dba: Ride On, Montgomery County Transit",Full Reporter,"City, County or Local Government Unit or Department of Transportation",Rockville,MD,288,DR,DO,3,"92,242","Washington--Arlington, DC--VA--MD","1,294.51","5,174,759",495,"1,062,061",,Annual Total,,,"35,411","23,108","12,303",0,"5,343","2,955","2,388",,,0,0,0,,0,0,,"9,047",,,"12,894",0,,,,7.82,1.4252,3.0616
30053,"City of Bristol Virginia, dba: Bristol Virginia Transit",Reduced Reporter,"City, County or Local Government Unit or Department of Transportation",Bristol,VA,6,DR,DO,1,"10,351","Bristol, TN--VA",68.69,"70,638",13,"17,219",,Annual Total,,,0,"3,248",0,0,0,167,0,,,0,0,0,,0,0,,826,,0,0,0,,,,19.4491,,4.9461
30053,"City of Bristol Virginia, dba: Bristol Virginia Transit",Reduced Reporter,"City, County or Local Government Unit or Department of Transportation",Bristol,VA,6,MB,DO,5,"10,351","Bristol, TN--VA",68.69,"70,638",13,"17,219",,Annual Total,,,0,"80,859",0,0,0,"7,135",0,,,0,0,0,,0,0,,"34,487",,,0,0,,,,11.3327,,4.8335
30054,Centre Area Transportation Authority,Full Reporter,Independent Public Agency or Authority of Transit Service,State College,PA,88,VP,DO,11,"84,493","State College, PA",25.92,"83,674",92,"104,135",,Annual Total,,,"245,032","245,032",0,0,"4,938","4,938",0,,,0,0,0,,0,0,,"45,358",,,"1,827,585",0,,,,49.6217,40.2925,9.1855
30054,Centre Area Transportation Authority,Full Reporter,Independent Public Agency or Authority of Transit Service,State College,PA,88,DR,PT,21,"84,493","State College, PA",25.92,"83,674",92,"104,135",,Annual Total,,,"603,576","531,416","72,160",0,"37,685","31,794","5,891",0,0,0,0,0,,0,0,,"68,528","12,802",569,"402,733",0,,,,16.7143,5.8769,2.1554
30054,Centre Area Transportation Authority,Full Reporter,Independent Public Agency or Authority of Transit Service,State College,PA,88,MB,DO,56,"84,493","State College, PA",25.92,"83,674",92,"104,135",,Annual Total,,,"1,753,778","1,566,042","187,736","1,570,084","108,119","95,427","12,692",0,0,0,0,0,,0,0,,"3,363,907",,,"9,937,217",0,,,,16.4109,2.9541,35.2511
30055,"City of Sharon, dba: Shenango Valley Shuttle Service",Reduced Reporter,"City, County or Local Government Unit or Department of Transportation",Sharon,PA,24,DR,DO,19,42,Pennsylvania Non-UZA,0,"4,196,634",173,"96,432",,Annual Total,,,0,"461,904",0,0,0,"24,015",0,,,0,0,0,,0,0,,"62,597",,0,0,0,,,,19.234,,2.6066
30055,"City of Sharon, dba: Shenango Valley Shuttle Service",Reduced Reporter,"City, County or Local Government Unit or Department of Transportation",Sharon,PA,24,MB,DO,5,42,Pennsylvania Non-UZA,0,"4,196,634",173,"96,432",,Annual Total,,,0,"175,095",0,0,0,"15,533",0,,,0,0,0,,0,0,,"50,827",,,0,0,,,,11.2725,,3.2722
30057,Pennsylvania Department of Transportation,Full Reporter,State Government Unit or Department of Transportation,Harrisburg,PA,20,CR,PT,20,"69,076","Philadelphia, PA--NJ--DE--MD","1,898.19","5,696,125","2,092","3,371,466",,Annual Total,,,"1,606,581","1,606,581",0,"1,639,856","28,322","28,322",0,,,0,"327,331","327,331",0,"5,626","5,626",0,"365,858",,,"26,951,728",288.8,,,,56.7255,73.6672,12.9178
30058,"City of Fairfax, dba: CUE Bus",Full Reporter,"City, County or Local Government Unit or Department of Transportation",Fairfax,VA,8,MB,DO,8,"92,242","Washington--Arlington, DC--VA--MD","1,294.51","5,174,759",6,"22,565",Y,Annual Total,,,"446,036","431,985","14,051","431,985","35,766","34,921",845,,,0,0,0,,0,0,,"536,110",,,"1,817,412",0,,,,12.3704,3.39,15.3521
30061,Mid Mon Valley Transit Authority,Full Reporter,Independent Public Agency or Authority of Transit Service,Charleroi,PA,22,MB,PT,22,"69,697","Pittsburgh, PA",906.64,"1,745,039",44,"79,666",,Annual Total,,,"885,290","736,721","148,569","742,109","52,159","44,530","7,629",,,0,0,0,,0,0,,"187,300",,,"2,863,817",15.52,,,,16.5444,15.29,4.2062
30066,Weirton Transit Corporation,Reduced Reporter,Other Publicly-Owned or Privately Chartered Corporation,Weirton,WV,10,MB,DO,10,"84,859","Steubenville--Weirton, OH--WV--PA",46.34,"64,981",19,"19,685",,Annual Total,,,0,"134,057",0,0,0,"11,723",0,,,0,0,0,,0,0,,"31,527",,,0,0,,,,11.4354,,2.6893
30068,"Fairfax County, VA, dba: Fairfax Connector Bus System",Full Reporter,"City, County or Local Government Unit or Department of Transportation",Fairfax,VA,284,MB,PT,284,"92,242","Washington--Arlington, DC--VA--MD","1,294.51","5,174,759",407,"1,164,025",,Annual Total,,,"13,185,923","10,863,043","2,322,880","10,952,621","920,917","840,571","80,346",0,0,0,0,0,,0,0,,"7,214,551",,,"37,886,706",122.08,,,,12.9234,5.2514,8.5829
30069,City of Danville Mass Transit System,Rural Reporter,"City, County or Local Government Unit or Department of Transportation",Danville,VA,17,DR,DO,11,,Non-UZA,,,,,,Annual Total,,,0,"261,338",0,0,0,"17,910",0,,,0,0,0,,0,0,,"49,868",,0,0,0,,,,14.5917,,2.7844
30069,City of Danville Mass Transit System,Rural Reporter,"City, County or Local Government Unit or Department of Transportation",Danville,VA,17,MB,DO,6,,Non-UZA,,,,,,Annual Total,,,0,"270,392",0,0,0,"17,373",0,,,0,0,0,,0,0,,"191,058",,,0,0,,,,15.5639,,10.9974
30070,Potomac and Rappahannock Transportation Commission,Full Reporter,Independent Public Agency or Authority of Transit Service,Woodbridge,VA,380,DR,PT,1,"92,242","Washington--Arlington, DC--VA--MD","1,294.51","5,174,759",361,"482,204",,Annual Total,,,"22,864","7,677","15,187",0,"1,730",824,906,0,0,0,0,0,,0,0,,"2,820",0,0,"7,730",0,,,,9.3167,2.7411,3.4223
30070,Potomac and Rappahannock Transportation Commission,Full Reporter,Independent Public Agency or Authority of Transit Service,Woodbridge,VA,380,CB,PT,80,"92,242","Washington--Arlington, DC--VA--MD","1,294.51","5,174,759",361,"482,204",,Annual Total,,,"3,816,413","2,012,388","1,804,025","2,043,736","132,140","65,739","66,401",0,0,0,0,0,,0,0,,"615,859",,,"15,341,048",203.2,,,,30.6118,24.91,9.3682
30070,Potomac and Rappahannock Transportation Commission,Full Reporter,Independent Public Agency or Authority of Transit Service,Woodbridge,VA,380,MB,PT,32,"92,242","Washington--Arlington, DC--VA--MD","1,294.51","5,174,759",361,"482,204",,Annual Total,,,"1,491,472","1,272,683","218,789","1,282,468","91,755","80,517","11,238",0,0,0,0,0,,0,0,,"601,604",,,"5,594,028",162.72,,,,15.8064,9.2985,7.4718
30070,Potomac and Rappahannock Transportation Commission,Full Reporter,Independent Public Agency or Authority of Transit Service,Woodbridge,VA,380,VP,PT,267,"92,242","Washington--Arlington, DC--VA--MD","1,294.51","5,174,759",361,"482,204",,Annual Total,,,"5,365,890","5,365,890",0,0,"137,180","137,180",0,0,0,0,0,0,,0,0,,"526,341",,,"25,207,290",0,,,,39.1157,47.8916,3.8369
30071,City of Alexandria,Full Reporter,"City, County or Local Government Unit or Department of Transportation",Alexandria,VA,94,MB,DO,75,"92,242","Washington--Arlington, DC--VA--MD","1,294.51","5,174,759",16,"159,200",,Annual Total,,,"2,707,709","2,407,096","300,613","2,407,578","289,939","263,566","26,373",0,214,0,0,0,,0,0,,"3,019,825",,,"5,707,469",12,,,,9.1328,1.89,11.4576
30071,City of Alexandria,Full Reporter,"City, County or Local Government Unit or Department of Transportation",Alexandria,VA,94,DR,PT,19,"92,242","Washington--Arlington, DC--VA--MD","1,294.51","5,174,759",16,"159,200",,Annual Total,,,"170,872","161,282","9,590",0,"13,468","11,642","1,826",0,0,0,0,0,,0,0,,"26,988","26,988",,"185,640",0,,,,13.8535,6.8786,2.3182
30072,"Frederick County, Maryland, dba: TransIT Services of Frederick County",Full Reporter,"City, County or Local Government Unit or Department of Transportation",Frederick,MD,36,MB,DO,20,"31,519","Frederick, MD",80.29,"176,456",18,"70,036",,Annual Total,,,"800,225","762,044","38,181","840,237","63,560","60,043","3,517",0,0,0,0,0,,0,0,,"473,677",,,"2,528,487",0,,,,12.6916,5.338,7.889
30072,"Frederick County, Maryland, dba: TransIT Services of Frederick County",Full Reporter,"City, County or Local Government Unit or Department of Transportation",Frederick,MD,36,DR,DO,16,"31,519","Frederick, MD",80.29,"176,456",18,"70,036",,Annual Total,,,"356,028","304,967","51,061",0,"20,070","16,955","3,115",,,0,0,0,,0,0,,"32,717","13,579",0,"208,804",0,,,,17.9868,6.3821,1.9296
30073,Virginia Railway Express,Full Reporter,Independent Public Agency or Authority of Transit Service,Alexandria,VA,99,CR,PT,99,"92,242","Washington--Arlington, DC--VA--MD","1,294.51","5,174,759",730,"2,415,555",,Annual Total,,,"2,333,413","2,245,812","87,601","2,328,204","77,937","70,805","7,132",,,0,"387,083","372,509","14,574","12,870","11,685","1,185","822,440",,,"25,719,698",354.44,0,0,0,31.7183,31.2724,11.6156
30074,"Harford County Maryland, dba: Harford Transit LINK",Reduced Reporter,"City, County or Local Government Unit or Department of Transportation",Bel Air,MD,25,MB,DO,12,"6,290","Bel Air--Aberdeen, MD",107.2,"214,647",133,"258,088",,Annual Total,,,0,"905,977",0,0,0,"38,474",0,,,0,0,0,,0,0,,"194,812",,,0,0,,,,23.5478,,5.0635
30074,"Harford County Maryland, dba: Harford Transit LINK",Reduced Reporter,"City, County or Local Government Unit or Department of Transportation",Bel Air,MD,25,DR,DO,13,"6,290","Bel Air--Aberdeen, MD",107.2,"214,647",133,"258,088",,Annual Total,,,0,"381,614",0,0,0,"22,416",0,,,0,0,0,,0,0,,"43,331",,0,0,0,,,,17.0242,,1.933
30075,Delaware Transit Corporation,Full Reporter,Independent Public Agency or Authority of Transit Service,Dover,DE,528,MB,DO,194,"69,076","Philadelphia, PA--NJ--DE--MD","1,898.19","5,696,125","1,949","989,948",,Annual Total,,,"8,059,244","7,290,523","768,721","7,252,618","482,074","447,215","34,859",0,0,0,0,0,,0,0,,"4,948,888",,,"27,397,837",0,,,,16.3021,5.5362,11.066
30075,Delaware Transit Corporation,Full Reporter,Independent Public Agency or Authority of Transit Service,Dover,DE,528,DR,DO,257,"69,076","Philadelphia, PA--NJ--DE--MD","1,898.19","5,696,125","1,949","989,948",,Annual Total,,,"7,556,227","6,353,604","1,202,623",0,"406,386","348,760","57,626",0,0,0,0,0,,0,0,,"653,578","437,500",0,"8,041,541",0,,,,18.2177,12.3039,1.874
30075,Delaware Transit Corporation,Full Reporter,Independent Public Agency or Authority of Transit Service,Dover,DE,528,DR,PT,23,"69,076","Philadelphia, PA--NJ--DE--MD","1,898.19","5,696,125","1,949","989,948",,Annual Total,,,"463,478","375,367","88,111",0,"26,171","21,296","4,875",0,0,0,0,0,,0,0,,"43,210","28,951",0,"557,658",0,,,,17.6262,12.9058,2.029
30075,Delaware Transit Corporation,Full Reporter,Independent Public Agency or Authority of Transit Service,Dover,DE,528,MB,PT,54,"69,076","Philadelphia, PA--NJ--DE--MD","1,898.19","5,696,125","1,949","989,948",,Annual Total,,,"1,788,069","1,633,102","154,967","1,829,231","104,359","98,397","5,962",0,0,0,0,0,,0,0,,"479,429",,,"4,147,258",0,,,,16.5971,8.6504,4.8724
30076,Williamsburg Area Transit Authority,Full Reporter,Independent Public Agency or Authority of Transit Service,Williamsburg,VA,15,MB,DO,10,"95,411","Williamsburg, VA",69.87,"89,585",65,"70,200",Y,Annual Total,,,"830,906","797,889","33,017","841,928","47,609","45,932","1,677",0,0,0,0,0,,0,0,,"670,047",,,"3,249,423",0,,,,17.3711,4.8495,14.5878
30076,Williamsburg Area Transit Authority,Full Reporter,Independent Public Agency or Authority of Transit Service,Williamsburg,VA,15,DR,DO,5,"95,411","Williamsburg, VA",69.87,"89,585",65,"70,200",,Annual Total,,,"188,145","164,261","23,884",0,"18,759","15,795","2,964",0,0,0,0,0,,0,0,,"17,360","17,360",0,"129,085",0,,,,10.3996,7.4358,1.0991
30077,"Borough of Pottstown, dba: Pottstown Area Rapid Transit",Full Reporter,"City, County or Local Government Unit or Department of Transportation",Pottstown,PA,6,DR,PT,1,"69,076","Philadelphia, PA--NJ--DE--MD","1,898.19","5,696,125",34,"54,000",,Annual Total,,,"22,984","19,621","3,363",0,"3,276","2,425",851,0,0,0,0,0,,0,0,,"4,212","4,212",,"14,196",0,,,,8.0911,3.3704,1.7369
30077,"Borough of Pottstown, dba: Pottstown Area Rapid Transit",Full Reporter,"City, County or Local Government Unit or Department of Transportation",Pottstown,PA,6,MB,PT,5,"69,076","Philadelphia, PA--NJ--DE--MD","1,898.19","5,696,125",34,"54,000",,Annual Total,,,"281,424","277,258","4,166","278,200","22,620","20,883","1,737",0,0,0,0,0,,0,0,,"131,888",,,"218,608",0,,,,13.2767,1.6575,6.3156
30078,Southwestern Pennsylvania Commission,Full Reporter,"MPO, COG or Other Planning Agency",Pittsburgh,PA,11,VP,PT,11,"69,697","Pittsburgh, PA",906.64,"1,745,039",833,"1,614,197",,Annual Total,,,"143,665","143,665",0,0,"3,241","3,241",0,,,0,0,0,,0,0,,"13,020",,,"507,349",0,,,,44.3274,38.9669,4.0173
30079,"City of Fredericksburg, dba: Fredericksburg Regional Transit",Reduced Reporter,"City, County or Local Government Unit or Department of Transportation",Fredericksburg,VA,20,MB,DO,20,"31,600","Fredericksburg, VA",89.62,"167,679",242,"113,716",,Annual Total,,,0,"598,250",0,0,0,"40,706",0,,,0,0,0,,0,0,,"179,874",,,0,0,,,,14.6969,,4.4189
30080,"Arlington County, Virginia, dba: Arlington Transit",Full Reporter,"City, County or Local Government Unit or Department of Transportation",Arlington,VA,71,DR,PT,8,"92,242","Washington--Arlington, DC--VA--MD","1,294.51","5,174,759",26,"234,200",,Annual Total,,,"199,982","153,796","46,186",0,"20,841","18,024","2,817",0,0,0,0,0,,0,0,,"21,358","21,358",0,"171,934",0,,,,8.5328,8.0501,1.185
30080,"Arlington County, Virginia, dba: Arlington Transit",Full Reporter,"City, County or Local Government Unit or Department of Transportation",Arlington,VA,71,DR,TX,13,"92,242","Washington--Arlington, DC--VA--MD","1,294.51","5,174,759",26,"234,200",,Annual Total,,,0,"100,114",0,0,0,"6,032",0,,,0,0,0,,0,0,,"21,252","21,252",0,"100,179",0,,,,16.5971,4.7139,3.5232
30080,"Arlington County, Virginia, dba: Arlington Transit",Full Reporter,"City, County or Local Government Unit or Department of Transportation",Arlington,VA,71,MB,PT,50,"92,242","Washington--Arlington, DC--VA--MD","1,294.51","5,174,759",26,"234,200",,Annual Total,,,"2,025,684","1,829,634","196,050","1,861,730","196,482","180,404","16,078",0,0,0,0,0,,0,0,,"1,772,823",,,"3,722,928",0,,,,10.1419,2.1,9.827
30081,"Loudoun County, dba: Loudoun County Transit",Full Reporter,"City, County or Local Government Unit or Department of Transportation",Leesburg,VA,51,DR,PT,5,"92,242","Washington--Arlington, DC--VA--MD","1,294.51","5,174,759",520,"373,694",,Annual Total,,,"121,574","103,208","18,366",0,"9,600","9,026",574,,,0,0,0,,0,0,,"12,310","12,310",,"61,380",0,,,,11.4345,4.9862,1.3638
30081,"Loudoun County, dba: Loudoun County Transit",Full Reporter,"City, County or Local Government Unit or Department of Transportation",Leesburg,VA,51,CB,PT,28,"92,242","Washington--Arlington, DC--VA--MD","1,294.51","5,174,759",520,"373,694",,Annual Total,,,"1,228,619","722,638","505,981","727,342","33,104","22,964","10,140",,,0,0,0,,0,0,,"149,701",,,"4,596,567",38,,,,31.4683,30.705,6.5189
30081,"Loudoun County, dba: Loudoun County Transit",Full Reporter,"City, County or Local Government Unit or Department of Transportation",Leesburg,VA,51,MB,PT,18,"92,242","Washington--Arlington, DC--VA--MD","1,294.51","5,174,759",520,"373,694",,Annual Total,,,"1,190,316","1,007,681","182,635","1,053,382","69,709","59,261","10,448",,,0,0,0,,0,0,,"272,284",,,"1,455,190",0,,,,17.0041,5.3444,4.5947
30083,"Transportation District Commission of Hampton Roads, dba: Hampton Roads Transit",Full Reporter,Independent Public Agency or Authority of Transit Service,Hampton,VA,348,FB,PT,3,"90,892","Virginia Beach--Norfolk, VA",481.67,"1,451,578",438,"1,150,833",,Annual Total,,,"18,726","18,726",0,"18,803","6,507","6,507",0,0,,0,0,0,,0,0,,"213,737",,,"155,766",5.84,,,,2.8778,0.7288,32.8472
30083,"Transportation District Commission of Hampton Roads, dba: Hampton Roads Transit",Full Reporter,Independent Public Agency or Authority of Transit Service,Hampton,VA,348,VP,PT,20,"90,892","Virginia Beach--Norfolk, VA",481.67,"1,451,578",438,"1,150,833",,Annual Total,,,"387,606","387,606",0,0,"8,621","8,621",0,,,0,0,0,,0,0,,"48,029",,,"2,245,639",0,,,,44.9607,46.7559,5.5712
30083,"Transportation District Commission of Hampton Roads, dba: Hampton Roads Transit",Full Reporter,Independent Public Agency or Authority of Transit Service,Hampton,VA,348,DR,PT,70,"90,892","Virginia Beach--Norfolk, VA",481.67,"1,451,578",438,"1,150,833",Y,Annual Total,,,"3,501,682","3,148,388","353,294",0,"189,118","158,008","31,110",,,0,0,0,,0,0,,"266,122","266,122",,"2,561,944",0,,,,19.9255,9.627,1.6842
30083,"Transportation District Commission of Hampton Roads, dba: Hampton Roads Transit",Full Reporter,Independent Public Agency or Authority of Transit Service,Hampton,VA,348,DR,TN,21,"90,892","Virginia Beach--Norfolk, VA",481.67,"1,451,578",438,"1,150,833",,Annual Total,,,0,"329,169",0,0,0,"12,660",0,,,0,0,0,,0,0,,"43,607","43,607",,"396,907",0,1,,,26.0007,9.1019,3.4445
30083,"Transportation District Commission of Hampton Roads, dba: Hampton Roads Transit",Full Reporter,Independent Public Agency or Authority of Transit Service,Hampton,VA,348,DR,TX,4,"90,892","Virginia Beach--Norfolk, VA",481.67,"1,451,578",438,"1,150,833",,Annual Total,,,0,"90,227",0,0,0,"2,641",0,,,0,0,0,,0,0,,"8,442","8,442",,"101,019",0,1,,,34.164,11.9662,3.1965
30083,"Transportation District Commission of Hampton Roads, dba: Hampton Roads Transit",Full Reporter,Independent Public Agency or Authority of Transit Service,Hampton,VA,348,MB,DO,225,"90,892","Virginia Beach--Norfolk, VA",481.67,"1,451,578",438,"1,150,833",,Annual Total,,,"9,000,218","8,991,346","8,872","9,070,877","683,862","679,532","4,330",,,0,0,0,,0,0,,"5,150,682",,,"27,449,181",145.66,,,,13.2317,5.3292,7.5797
30083,"Transportation District Commission of Hampton Roads, dba: Hampton Roads Transit",Full Reporter,Independent Public Agency or Authority of Transit Service,Hampton,VA,348,LR,DO,5,"90,892","Virginia Beach--Norfolk, VA",481.67,"1,451,578",438,"1,150,833",Y,Annual Total,,,"345,310","345,104",206,"346,065","28,407","28,148",259,,,0,"345,310","345,104",206,"28,407","28,141",266,"701,471",,,"2,230,802",29.6,,,,12.2603,3.1802,24.9208
