Agency,City,State,NTD ID,Organization Type,Reporter Type,UACE Code,UZA Name,Primary UZA Population,Agency VOMS,Mode,TOS,Mode VOMS,Diesel (gal),Diesel (gal) Questionable,Gasoline (gal),Gasoline (gal) Questionable,Liquefied Petroleum Gas (gal equivalent),Liquefied Petroleum Gas (gal equivalent) Questionable,Compressed Natural Gas (gal equivalent),Compressed Natural Gas (gal equivalent) Questionable,Bio-Diesel (gal),Bio-Diesel (gal) Questionable,Hydrogen (kg),Hydrogen (kg) Questionable,Other Fuel (gal/gal equivalent),Other Fuel (gal/gal equivalent) Questionable,Electric Propulsion (kWh),Electric Propulsion (kWh) Questionable,Electric Battery (kWh),Electric Battery (kWh) Questionable,Diesel (miles),Diesel Questionable,Gasoline (miles),Gasoline Questionable,Liquefied Petroleum Gas (miles),Liquefied Petroleum Gas Questionable,Compressed Natural Gas (miles),Compressed Natural Gas Questionable,Hydrogen (miles),Hydrogen Questionable,Other Fuel (miles),Other Fuel Questionable,Electric Propulsion (miles),Electric Propulsion Questionable,Electric Battery (miles),Electric Battery Questionable,Diesel (mpg),Diesel (mpg) Questionable,Gasoline (mpg),Gasoline (mpg) Questionable,Liquefied Petroleum Gas (mpg),Liquefied Petroleum Gas (mpg) Questionable,Compressed Natural Gas (mpg),Compressed Natural Gas (mpg) Questionable,Hydrogen (mpkg),Hydrogen (mpkg) Questionable,Other Fuel (mpg),Other Fuel (mpg) Questionable,Electric Propulsion (mi/kWh),Electric Propulsion (mi/kWh) Questionable,Electric Battery (mi/kWh),Electric Battery (mi/kWh) Questionable
"Central Puget Sound Regional Transit Authority, dba: Sound Transit",Seattle,WA,40,Independent Public Agency or Authority of Transit Service,Full Reporter,80389,"Seattle--Tacoma, WA","3,544,011",321,CB,PT,36,"645,979",,0,,0,,0,,0,,0,,0,,0,,0,,"2,872,485",,0,,0,,0,,0,,0,,0,,0,,4.45,,,,,,,,,,,,,,,
"Central Puget Sound Regional Transit Authority, dba: Sound Transit",Seattle,WA,40,Independent Public Agency or Authority of Transit Service,Full Reporter,80389,"Seattle--Tacoma, WA","3,544,011",321,SR,DO,2,0,,0,,0,,0,,0,,0,,0,,"348,723",,0,,0,,0,,0,,0,,0,,0,,"63,691",,0,,,,,,,,,,,,,,0.18,,,
"County of Nassau, dba: Nassau Inter County Express",Mineola,NY,20206,"City, County or Local Government Unit or Department of Transportation",Full Reporter,63217,"New York--Jersey City--Newark, NY--NJ","19,426,449",319,MB,PT,248,"6,790",,"10,905",,0,,"2,237,326",,0,,0,,0,,0,,0,,"69,461",,"63,972",,0,,"9,053,512",,0,,0,,0,,0,,10.23,,5.87,,,,,,,,,,,,,
"County of Nassau, dba: Nassau Inter County Express",Mineola,NY,20206,"City, County or Local Government Unit or Department of Transportation",Full Reporter,63217,"New York--Jersey City--Newark, NY--NJ","19,426,449",319,DR,PT,71,"26,552",,"220,732",,0,,0,,0,,0,,0,,0,,0,,"332,839",,"1,470,302",,0,,0,,0,,0,,0,,0,,12.54,,6.66,,,,,,,,,,,,,
"San Mateo County Transit District, dba: SamTrans",San Carlos,CA,90009,Independent Public Agency or Authority of Transit Service,Full Reporter,78904,"San Francisco--Oakland, CA","3,515,933",312,MB,PT,58,"524,733",,"4,429",,0,,0,,0,,0,,0,,0,,0,,"4,477,806",,0,,0,,0,,0,,0,,0,,0,,8.53,,0.00,,,,,,,,,,,,,
"San Mateo County Transit District, dba: SamTrans",San Carlos,CA,90009,Independent Public Agency or Authority of Transit Service,Full Reporter,78904,"San Francisco--Oakland, CA","3,515,933",312,DR,TX,23,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,
"San Mateo County Transit District, dba: SamTrans",San Carlos,CA,90009,Independent Public Agency or Authority of Transit Service,Full Reporter,78904,"San Francisco--Oakland, CA","3,515,933",312,DR,PT,74,0,,"177,393",,0,,0,,0,,0,,0,,0,,0,,0,,"1,768,379",,0,,0,,0,,0,,0,,0,,,,9.97,,,,,,,,,,,,,
"San Mateo County Transit District, dba: SamTrans",San Carlos,CA,90009,Independent Public Agency or Authority of Transit Service,Full Reporter,78904,"San Francisco--Oakland, CA","3,515,933",312,MB,DO,157,"1,400,812",,0,,0,,0,,0,,0,,0,,0,,0,,"5,938,746",,0,,0,,0,,0,,0,,0,,0,,4.24,,,,,,,,,,,,,,,
Foothill Transit,West Covina,CA,90146,Independent Public Agency or Authority of Transit Service,Full Reporter,51445,"Los Angeles--Long Beach--Anaheim, CA","12,237,376",303,MB,PT,303,0,,0,,0,,"4,638,806",,0,,0,,0,,0,,"920,976",,0,,0,,0,,"15,047,065",,0,,0,,0,,"343,569",,,,,,,,,,,,,,,,0.37,
Transit Authority of River City,Louisville,KY,40018,Independent Public Agency or Authority of Transit Service,Full Reporter,51755,"Louisville/Jefferson County, KY--IN","974,397",300,MB,DO,198,"1,409,286",,0,,0,,0,,0,,0,,0,,0,,"141,567",,"7,073,300",,0,,0,,0,,0,,0,,0,,"51,330",,5.02,,,,,,,,,,,,,,0.36,
Transit Authority of River City,Louisville,KY,40018,Independent Public Agency or Authority of Transit Service,Full Reporter,51755,"Louisville/Jefferson County, KY--IN","974,397",300,DR,PT,45,0,,"148,636",,0,,0,,0,,0,,0,,0,,0,,0,,"1,094,064",,0,,0,,0,,0,,0,,0,,,,7.36,,,,,,,,,,,,,
Transit Authority of River City,Louisville,KY,40018,Independent Public Agency or Authority of Transit Service,Full Reporter,51755,"Louisville/Jefferson County, KY--IN","974,397",300,MB,PT,1,0,,"2,631",,0,,0,,0,,0,,0,,0,,0,,0,,"23,087",,0,,0,,0,,0,,0,,0,,,,8.78,,,,,,,,,,,,,
Transit Authority of River City,Louisville,KY,40018,Independent Public Agency or Authority of Transit Service,Full Reporter,51755,"Louisville/Jefferson County, KY--IN","974,397",300,DR,TX,56,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,
"Niagara Frontier Transportation Authority, dba: NFTA - Metro Bus & Rail",Buffalo,NY,20004,Independent Public Agency or Authority of Transit Service,Full Reporter,11350,"Buffalo, NY","948,864",294,LR,DO,21,0,,0,,0,,0,,0,,0,,0,,"8,294,444",,0,,0,,0,,0,,0,,0,,0,,"828,838",,0,,,,,,,,,,,,,,0.10,,,
"Niagara Frontier Transportation Authority, dba: NFTA - Metro Bus & Rail",Buffalo,NY,20004,Independent Public Agency or Authority of Transit Service,Full Reporter,11350,"Buffalo, NY","948,864",294,MB,DO,218,"1,035,705",,0,,0,,"990,934",,0,,0,,0,,0,,0,,"5,585,483",,0,,0,,"3,042,478",,0,,0,,0,,0,,5.39,,,,,,,,,,,,,,,
"Niagara Frontier Transportation Authority, dba: NFTA - Metro Bus & Rail",Buffalo,NY,20004,Independent Public Agency or Authority of Transit Service,Full Reporter,11350,"Buffalo, NY","948,864",294,DR,DO,55,"16,131",,"205,940",,0,,"20,200",,0,,0,,0,,0,,0,,"109,191",,"1,689,355",,0,,"189,916",,0,,0,,0,,0,,6.77,,8.20,,,,,,,,,,,,,
"City of Charlotte North Carolina, dba: Charlotte Area Transit System",Charlotte,NC,40008,"City, County or Local Government Unit or Department of Transportation",Full Reporter,15670,"Charlotte, NC--SC","1,379,873",289,CB,PT,33,"170,768",,0,,0,,0,,0,,0,,0,,0,,"9,915",,"11,045,794",,0,,0,,0,,0,,0,,0,,"51,793",,64.68,,,,,,,,,,,,,,5.22,
"City of Charlotte North Carolina, dba: Charlotte Area Transit System",Charlotte,NC,40008,"City, County or Local Government Unit or Department of Transportation",Full Reporter,15670,"Charlotte, NC--SC","1,379,873",289,VP,DO,24,0,,"36,560",,0,,0,,0,,0,,0,,0,,0,,0,,"457,654",,0,,0,,0,,0,,0,,0,,,,12.52,,,,,,,,,,,,,
"City of Charlotte North Carolina, dba: Charlotte Area Transit System",Charlotte,NC,40008,"City, County or Local Government Unit or Department of Transportation",Full Reporter,15670,"Charlotte, NC--SC","1,379,873",289,MB,PT,153,"1,937,473",,0,,0,,0,,0,,0,,0,,0,,"112,492",,"11,045,794",,0,,0,,0,,0,,0,,0,,"51,793",,5.70,,,,,,,,,,,,,,0.46,
"City of Charlotte North Carolina, dba: Charlotte Area Transit System",Charlotte,NC,40008,"City, County or Local Government Unit or Department of Transportation",Full Reporter,15670,"Charlotte, NC--SC","1,379,873",289,DR,DO,56,"174,111",,0,,0,,0,,0,,0,,0,,0,,0,,"1,981,026",,0,,0,,0,,0,,0,,0,,0,,11.38,,,,,,,,,,,,,,,
"City of Charlotte North Carolina, dba: Charlotte Area Transit System",Charlotte,NC,40008,"City, County or Local Government Unit or Department of Transportation",Full Reporter,15670,"Charlotte, NC--SC","1,379,873",289,SR,DO,5,0,,0,,0,,0,,0,,0,,0,,"1,203,156",,0,,0,,0,,0,,0,,0,,0,,"144,576",,0,,,,,,,,,,,,,,0.12,,,
"City of Charlotte North Carolina, dba: Charlotte Area Transit System",Charlotte,NC,40008,"City, County or Local Government Unit or Department of Transportation",Full Reporter,15670,"Charlotte, NC--SC","1,379,873",289,LR,DO,18,0,,0,,0,,0,,0,,0,,0,,"14,076,795",,0,,0,,0,,0,,0,,0,,0,,"1,823,280",,0,,,,,,,,,,,,,,0.13,,,
"Montgomery County, Maryland, dba: Ride On",Rockville,MD,30051,"City, County or Local Government Unit or Department of Transportation",Full Reporter,92242,"Washington--Arlington, DC--VA--MD","5,174,759",288,DR,DO,3,0,,0,,0,,0,,"12,350",,0,,0,,0,,0,,"94,244",,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,
"Montgomery County, Maryland, dba: Ride On",Rockville,MD,30051,"City, County or Local Government Unit or Department of Transportation",Full Reporter,92242,"Washington--Arlington, DC--VA--MD","5,174,759",288,MB,DO,285,"2,217,258",,0,,0,,"1,282,521",,0,,0,,0,,0,,"151,920",,"8,688,958",,0,,0,,"4,516,189",,0,,0,,0,,"33,596",,3.92,,,,,,,,,,,,,,0.22,
"Rhode Island Public Transit Authority, dba: RIPTA",Providence,RI,10001,Independent Public Agency or Authority of Transit Service,Full Reporter,72505,"Providence, RI--MA","1,285,806",286,VP,PT,28,0,,"32,312",,0,,0,,0,,0,,0,,0,,0,,0,,"379,779",,0,,0,,0,,0,,0,,0,,,,11.75,,,,,,,,,,,,,
"Rhode Island Public Transit Authority, dba: RIPTA",Providence,RI,10001,Independent Public Agency or Authority of Transit Service,Full Reporter,72505,"Providence, RI--MA","1,285,806",286,DR,TX,5,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,
"Rhode Island Public Transit Authority, dba: RIPTA",Providence,RI,10001,Independent Public Agency or Authority of Transit Service,Full Reporter,72505,"Providence, RI--MA","1,285,806",286,MB,DO,203,"2,012,545",,0,,0,,0,,0,,0,,0,,0,,"40,597",,"11,140,499",,0,,0,,0,,0,,0,,0,,"20,682",,5.54,,,,,,,,,,,,,,0.51,
"Rhode Island Public Transit Authority, dba: RIPTA",Providence,RI,10001,Independent Public Agency or Authority of Transit Service,Full Reporter,72505,"Providence, RI--MA","1,285,806",286,DR,DO,50,"270,007",,964,,0,,0,,0,,0,,0,,0,,0,,"1,428,125",,"16,383",,0,,0,,0,,0,,0,,0,,5.29,,16.99,,,,,,,,,,,,,
"Fairfax County, VA, dba: Fairfax Connector Bus System",Fairfax,VA,30068,"City, County or Local Government Unit or Department of Transportation",Full Reporter,92242,"Washington--Arlington, DC--VA--MD","5,174,759",284,MB,PT,284,"2,526,972",,0,,0,,0,,0,,0,,0,,0,,0,,"13,901,401",,0,,0,,0,,0,,0,,0,,0,,5.50,,,,,,,,,,,,,,,
Spokane Transit Authority,Spokane,WA,2,Independent Public Agency or Authority of Transit Service,Full Reporter,83764,"Spokane, WA","447,279",279,MB,DO,127,"1,310,504",,0,,0,,0,,0,,0,,0,,0,,"253,079",,"7,374,748",,0,,0,,0,,0,,0,,0,,"45,175",,5.63,,,,,,,,,,,,,,0.18,
Spokane Transit Authority,Spokane,WA,2,Independent Public Agency or Authority of Transit Service,Full Reporter,83764,"Spokane, WA","447,279",279,DR,DO,47,"32,862",,"96,033",,260,,0,,0,,0,,0,,0,,0,,"291,616",,"827,852",,"1,975",,0,,0,,"1,975",,0,,0,,8.87,,8.62,,7.60,,,,,,,,,,,
Spokane Transit Authority,Spokane,WA,2,Independent Public Agency or Authority of Transit Service,Full Reporter,83764,"Spokane, WA","447,279",279,VP,DO,73,0,,"51,357",,0,,0,,0,,0,,0,,0,,0,,0,,"919,060",,0,,0,,0,,0,,0,,0,,,,17.90,,,,,,,,,,,,,
Spokane Transit Authority,Spokane,WA,2,Independent Public Agency or Authority of Transit Service,Full Reporter,83764,"Spokane, WA","447,279",279,DR,PT,32,"98,949",,"13,378",,0,,0,,0,,0,,0,,0,,0,,"956,829",,"116,279",,0,,0,,0,,0,,0,,0,,9.67,,8.69,,,,,,,,,,,,,
Central Ohio Transit Authority,Columbus,OH,50016,Independent Public Agency or Authority of Transit Service,Full Reporter,19234,"Columbus, OH","1,567,254",274,DR,PT,64,"105,123",,"72,316",,0,,0,,0,,0,,0,,0,,0,,"1,337,102",,"1,009,426",,0,,0,,0,,0,,0,,0,,12.72,,13.96,,,,,,,,,,,,,
Port Authority Trans-Hudson Corporation,New York,NY,20098,Independent Public Agency or Authority of Transit Service,Full Reporter,63217,"New York--Jersey City--Newark, NY--NJ","19,426,449",274,HR,DO,274,0,,0,,0,,0,,0,,0,,0,,"93,339,968",,0,,0,,0,,0,,0,,0,,0,,"13,176,997",,0,,,,,,,,,,,,,,0.14,,,
Central Ohio Transit Authority,Columbus,OH,50016,Independent Public Agency or Authority of Transit Service,Full Reporter,19234,"Columbus, OH","1,567,254",274,MB,DO,189,"580,987",,0,,0,,"3,080,273",,0,,0,,0,,0,,"53,430",,"1,516,107",,0,,0,,"10,593,972",,0,,0,,0,,"26,307",,2.61,,,,,,,,,,,,,,0.49,
Central Ohio Transit Authority,Columbus,OH,50016,Independent Public Agency or Authority of Transit Service,Full Reporter,19234,"Columbus, OH","1,567,254",274,DR,DO,21,0,,"31,970",,0,,"49,618",,0,,0,,0,,0,,0,,0,,"732,281",,0,,"410,972",,0,,0,,0,,0,,,,22.91,,,,,,,,,,,,,
Pinellas Suncoast Transit Authority,Saint Petersburg,FL,40027,Independent Public Agency or Authority of Transit Service,Full Reporter,86599,"Tampa--St. Petersburg, FL","2,783,045",270,DR,PT,47,0,,"135,173",,0,,0,,0,,0,,0,,0,,0,,0,,"1,314,707",,0,,0,,0,,0,,0,,0,,,,9.73,,,,,,,,,,,,,
Pinellas Suncoast Transit Authority,Saint Petersburg,FL,40027,Independent Public Agency or Authority of Transit Service,Full Reporter,86599,"Tampa--St. Petersburg, FL","2,783,045",270,MB,DO,167,"2,102,339",,0,,0,,0,,0,,0,,0,,0,,"170,577",,"9,619,250",,0,,0,,0,,0,,0,,0,,"208,377",,4.58,,,,,,,,,,,,,,1.22,
Pinellas Suncoast Transit Authority,Saint Petersburg,FL,40027,Independent Public Agency or Authority of Transit Service,Full Reporter,86599,"Tampa--St. Petersburg, FL","2,783,045",270,DR,TN,21,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,
Pinellas Suncoast Transit Authority,Saint Petersburg,FL,40027,Independent Public Agency or Authority of Transit Service,Full Reporter,86599,"Tampa--St. Petersburg, FL","2,783,045",270,MB,PT,16,"39,904",,"51,420",,0,,0,,0,,0,,0,,0,,0,,"238,813",,"220,680",,0,,0,,0,,0,,0,,0,,5.98,,4.29,,,,,,,,,,,,,
Pinellas Suncoast Transit Authority,Saint Petersburg,FL,40027,Independent Public Agency or Authority of Transit Service,Full Reporter,86599,"Tampa--St. Petersburg, FL","2,783,045",270,DR,TX,19,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,
Suburban Mobility Authority for Regional Transportation,Detroit,MI,50031,Independent Public Agency or Authority of Transit Service,Full Reporter,23824,"Detroit, MI","3,776,890",269,DR,PT,19,"35,227",,687,,0,,0,,0,,0,,0,,0,,0,,"296,341",,"14,511",,0,,0,,0,,0,,0,,0,,8.41,,21.12,,,,,,,,,,,,,
Suburban Mobility Authority for Regional Transportation,Detroit,MI,50031,Independent Public Agency or Authority of Transit Service,Full Reporter,23824,"Detroit, MI","3,776,890",269,MB,DO,155,"1,782,367",,0,,0,,0,,0,,0,,0,,0,,0,,"11,218,886",,0,,0,,0,,0,,0,,0,,0,,6.29,,,,,,,,,,,,,,,
Suburban Mobility Authority for Regional Transportation,Detroit,MI,50031,Independent Public Agency or Authority of Transit Service,Full Reporter,23824,"Detroit, MI","3,776,890",269,DR,DO,95,0,,0,,"629,092",,0,,0,,0,,0,,0,,0,,0,,0,,"2,996,517",,0,,0,,"2,996,517",,0,,0,,,,,,4.76,,,,,,,,,,,
Ben Franklin Transit,Richland,WA,18,Independent Public Agency or Authority of Transit Service,Full Reporter,44479,"Kennewick--Richland--Pasco, WA","255,401",268,MB,DO,51,"678,312",,0,,0,,0,,0,,0,,0,,0,,0,,"3,705,899",,0,,0,,0,,0,,0,,0,,1,,5.46,,,,,,,,,,,,,,,
Ben Franklin Transit,Richland,WA,18,Independent Public Agency or Authority of Transit Service,Full Reporter,44479,"Kennewick--Richland--Pasco, WA","255,401",268,DR,DO,65,0,,"250,628",,0,,0,,0,,0,,0,,0,,0,,0,,"1,955,127",,0,,0,,0,,0,,0,,0,,,,7.80,,,,,,,,,,,,,
Ben Franklin Transit,Richland,WA,18,Independent Public Agency or Authority of Transit Service,Full Reporter,44479,"Kennewick--Richland--Pasco, WA","255,401",268,VP,DO,117,0,,"99,207",,0,,0,,0,,0,,0,,0,,0,,0,,"1,455,418",,0,,0,,0,,0,,0,,0,,,,14.67,,,,,,,,,,,,,
Ben Franklin Transit,Richland,WA,18,Independent Public Agency or Authority of Transit Service,Full Reporter,44479,"Kennewick--Richland--Pasco, WA","255,401",268,DR,PT,35,0,,"19,009",,0,,0,,0,,0,,0,,0,,0,,0,,"1,458,206",,0,,0,,0,,0,,0,,0,,,,76.71,,,,,,,,,,,,,
"City of Tucson, dba: Sun Tran",Tucson,AZ,90033,"City, County or Local Government Unit or Department of Transportation",Full Reporter,88732,"Tucson, AZ","875,441",265,SR,PT,6,0,,0,,0,,0,,0,,0,,0,,"1,741,890",,0,,0,,0,,0,,0,,0,,0,,"210,924",,0,,,,,,,,,,,,,,0.12,,,
"City of Tucson, dba: Sun Tran",Tucson,AZ,90033,"City, County or Local Government Unit or Department of Transportation",Full Reporter,88732,"Tucson, AZ","875,441",265,DR,PT,94,0,,"505,274",,0,,0,,0,,0,,0,,0,,0,,0,,"3,347,227",,0,,0,,0,,0,,0,,0,,,,6.62,,,,,,,,,,,,,
"City of Tucson, dba: Sun Tran",Tucson,AZ,90033,"City, County or Local Government Unit or Department of Transportation",Full Reporter,88732,"Tucson, AZ","875,441",265,MB,PT,165,0,,0,,0,,"1,129,105",,"1,205,076",,0,,0,,0,,"101,112",,"4,117,174",,0,,0,,"3,818,116",,0,,0,,0,,"26,899",,,,,,,,,,,,,,,,0.27,
"City of Raleigh, dba: GoRaleigh",Raleigh,NC,40007,"City, County or Local Government Unit or Department of Transportation",Full Reporter,73261,"Raleigh, NC","1,106,646",262,DR,TX,178,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,
"City of Raleigh, dba: GoRaleigh",Raleigh,NC,40007,"City, County or Local Government Unit or Department of Transportation",Full Reporter,73261,"Raleigh, NC","1,106,646",262,MB,PT,84,0,,0,,0,,"739,144",,"600,481",,0,,0,,0,,"79,863",,"2,296,355",,0,,0,,"2,260,560",,0,,0,,0,,"23,938",,,,,,,,,,,,,,,,0.30,
Victor Valley Transit Authority,Hesperia,CA,90148,Independent Public Agency or Authority of Transit Service,Full Reporter,90541,"Victorville--Hesperia--Apple Valley, CA","355,816",258,MB,PT,46,0,,"18,322",,0,,"653,879",,0,,0,,0,,0,,"456,345",,0,,0,,0,,"2,347,991",,0,,0,,0,,"194,471",,,,0.00,,,,,,,,,,,,0.43,
Victor Valley Transit Authority,Hesperia,CA,90148,Independent Public Agency or Authority of Transit Service,Full Reporter,90541,"Victorville--Hesperia--Apple Valley, CA","355,816",258,CB,PT,6,0,,0,,0,,"91,612",,0,,0,,0,,0,,0,,0,,0,,0,,"482,263",,0,,0,,0,,0,,,,,,,,,,,,,,,,,
Victor Valley Transit Authority,Hesperia,CA,90148,Independent Public Agency or Authority of Transit Service,Full Reporter,90541,"Victorville--Hesperia--Apple Valley, CA","355,816",258,VP,PT,176,0,,"241,948",,0,,0,,0,,0,,0,,0,,0,,0,,"3,442,154",,0,,0,,0,,0,,0,,0,,,,14.23,,,,,,,,,,,,,
Victor Valley Transit Authority,Hesperia,CA,90148,Independent Public Agency or Authority of Transit Service,Full Reporter,90541,"Victorville--Hesperia--Apple Valley, CA","355,816",258,DR,PT,30,0,,"11,109",,0,,"103,799",,0,,0,,0,,0,,0,,0,,"345,455",,0,,"611,102",,0,,0,,0,,0,,,,31.10,,,,,,,,,,,,,
"Suffolk County , dba: Dept of Public Works - Transportation Division",Yaphank,NY,20072,"City, County or Local Government Unit or Department of Transportation",Full Reporter,63217,"New York--Jersey City--Newark, NY--NJ","19,426,449",255,DR,PT,139,0,,"1,147,047",,0,,0,,0,,0,,0,,0,,0,,0,,"9,037,388",,0,,0,,0,,0,,0,,0,,,,7.88,,,,,,,,,,,,,
"Suffolk County , dba: Dept of Public Works - Transportation Division",Yaphank,NY,20072,"City, County or Local Government Unit or Department of Transportation",Full Reporter,63217,"New York--Jersey City--Newark, NY--NJ","19,426,449",255,MB,PT,116,"1,084,223",,"231,609",,0,,0,,0,,0,,0,,0,,0,,"3,735,629",,"4,241,833",,0,,0,,0,,0,,0,,0,,3.45,,18.31,,,,,,,,,,,,,
Mass Transportation Authority,Flint,MI,50032,Independent Public Agency or Authority of Transit Service,Full Reporter,29872,"Flint, MI","298,964",245,DR,PT,2,0,,0,,"7,387",,0,,0,,0,,0,,0,,0,,0,,0,,"48,360",,0,,0,,"48,360",,0,,0,,,,,,6.55,,,,,,,,,,,
Mass Transportation Authority,Flint,MI,50032,Independent Public Agency or Authority of Transit Service,Full Reporter,29872,"Flint, MI","298,964",245,MB,DO,91,"27,126",,0,,"172,098",,"697,162",,0,,73,,0,,0,,0,,"142,247",,0,,"542,896",,"3,063,448",,"8,477",,"542,896",,0,,0,,5.24,,,,3.15,,,,116.1233,,,,,,,
Mass Transportation Authority,Flint,MI,50032,Independent Public Agency or Authority of Transit Service,Full Reporter,29872,"Flint, MI","298,964",245,DR,DO,152,0,,"183,820",,"505,371",,0,,0,,0,,0,,0,,0,,0,,"2,845,136",,"2,659,838",,0,,0,,"2,659,838",,0,,0,,,,15.48,,5.26,,,,,,,,,,,
Regional Transit Service,Rochester,NY,20113,Independent Public Agency or Authority of Transit Service,Full Reporter,75664,"Rochester, NY","704,327",240,MB,DO,171,"1,065,611",,0,,0,,0,,0,,0,,0,,0,,"316,588",,"4,576,973",,0,,0,,0,,0,,0,,0,,"187,664",,4.30,,,,,,,,,,,,,,0.59,
Intercity Transit,Olympia,WA,19,Independent Public Agency or Authority of Transit Service,Full Reporter,65242,"Olympia--Lacey, WA","208,157",240,VP,DO,147,0,,"110,784",,0,,0,,0,,0,,0,,0,,0,,0,,"2,129,625",,0,,0,,0,,0,,0,,0,,,,19.22,,,,,,,,,,,,,
Intercity Transit,Olympia,WA,19,Independent Public Agency or Authority of Transit Service,Full Reporter,65242,"Olympia--Lacey, WA","208,157",240,DR,DO,45,"43,748",,"26,505",,"85,100",,0,,0,,0,,0,,0,,0,,"397,882",,"166,431",,"396,688",,0,,0,,"396,688",,0,,0,,9.09,,6.28,,4.66,,,,,,,,,,,
Regional Transit Service,Rochester,NY,20113,Independent Public Agency or Authority of Transit Service,Full Reporter,75664,"Rochester, NY","704,327",240,VP,PT,5,0,,"2,550",,0,,0,,0,,0,,0,,0,,0,,0,,"117,634",,0,,0,,0,,0,,0,,0,,,,46.13,,,,,,,,,,,,,
Regional Transit Service,Rochester,NY,20113,Independent Public Agency or Authority of Transit Service,Full Reporter,75664,"Rochester, NY","704,327",240,DR,DO,64,"12,155",,"345,483",,0,,0,,0,,0,,0,,0,,0,,0,,"2,809,444",,0,,0,,0,,0,,0,,0,,0.00,,8.13,,,,,,,,,,,,,
Intercity Transit,Olympia,WA,19,Independent Public Agency or Authority of Transit Service,Full Reporter,65242,"Olympia--Lacey, WA","208,157",240,MB,DO,46,"499,500",,0,,0,,0,,0,,0,,0,,0,,0,,"2,125,572",,0,,0,,0,,0,,0,,0,,0,,4.26,,,,,,,,,,,,,,,
Intercity Transit,Olympia,WA,19,Independent Public Agency or Authority of Transit Service,Full Reporter,65242,"Olympia--Lacey, WA","208,157",240,CB,DO,2,"40,500",,0,,0,,0,,0,,0,,0,,0,,0,,"1,648,002",,0,,0,,0,,0,,0,,0,,0,,40.69,,,,,,,,,,,,,,,
Atlanta-Region Transit Link Authority,Atlanta,GA,42000,State Government Unit or Department of Transportation,Full Reporter,3817,"Atlanta, GA","5,100,112",239,VP,PT,135,0,,"137,352",,0,,0,,0,,0,,0,,0,,0,,0,,"1,794,176",,0,,0,,0,,0,,0,,0,,,,13.06,,,,,,,,,,,,,
"Metropolitan Transit Authority, dba: WeGo Public Transit",Madison,TN,40004,Independent Public Agency or Authority of Transit Service,Full Reporter,61273,"Nashville-Davidson, TN","1,158,642",239,DR,TX,56,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,
Atlanta-Region Transit Link Authority,Atlanta,GA,42000,State Government Unit or Department of Transportation,Full Reporter,3817,"Atlanta, GA","5,100,112",239,CB,PT,104,"566,429",,0,,0,,0,,0,,0,,0,,0,,0,,"3,674,169",,0,,0,,0,,0,,0,,0,,0,,6.49,,,,,,,,,,,,,,,
"Metropolitan Transit Authority, dba: WeGo Public Transit",Madison,TN,40004,Independent Public Agency or Authority of Transit Service,Full Reporter,61273,"Nashville-Davidson, TN","1,158,642",239,MB,DO,135,"1,486,901",,"77,037",,0,,0,,0,,0,,0,,0,,"46,944",,"6,314,230",,0,,0,,0,,0,,0,,0,,"20,901",,4.25,,0.00,,,,,,,,,,,,0.45,
"Metropolitan Transit Authority, dba: WeGo Public Transit",Madison,TN,40004,Independent Public Agency or Authority of Transit Service,Full Reporter,61273,"Nashville-Davidson, TN","1,158,642",239,DR,DO,48,0,,"404,443",,0,,0,,0,,0,,0,,0,,0,,0,,"3,936,067",,0,,0,,0,,0,,0,,0,,,,9.73,,,,,,,,,,,,,
Greater Richmond Transit Company,Richmond,VA,30006,Other Publicly-Owned or Privately Chartered Corporation,Full Reporter,74746,"Richmond, VA","1,059,150",236,RB,DO,9,0,,0,,0,,"157,405",,0,,0,,0,,0,,0,,0,,0,,0,,"473,260",,0,,0,,0,,0,,,,,,,,,,,,,,,,,
Greater Richmond Transit Company,Richmond,VA,30006,Other Publicly-Owned or Privately Chartered Corporation,Full Reporter,74746,"Richmond, VA","1,059,150",236,MB,DO,113,"196,967",,0,,0,,"1,169,824",,0,,0,,0,,0,,0,,"590,964",,0,,0,,"3,974,664",,0,,0,,0,,0,,3.00,,,,,,,,,,,,,,,
